enode://67123113a1d26b3df88b28c711931333defd407dba41a00a706094b89ca986e170420751bc641089bcf80087cf723ecc27739d6fcc362e84ba1aba81b2b5753d@127.0.0.1:0?discport=30301
Note: you're using cmd/bootnode, a developer tool.
We recommend using a regular node as bootstrap node for production deployments.
INFO [06-11|18:10:09.267] New local node record                    seq=1,718,109,609,264 id=062d3cdfc08a1093 ip=<nil> udp=0 tcp=0
TRACE[06-11|18:10:38.184] << FINDNODE/v4                           id=371562b8692bd780 addr=127.0.0.1:8401 err=<nil>
TRACE[06-11|18:10:38.184] >> NEIGHBORS/v4                          id=371562b8692bd780 addr=127.0.0.1:8401 err=<nil>
TRACE[06-11|18:10:38.464] << FINDNODE/v4                           id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:38.464] >> NEIGHBORS/v4                          id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:38.685] << FINDNODE/v4                           id=371562b8692bd780 addr=127.0.0.1:8401 err=<nil>
TRACE[06-11|18:10:38.685] >> NEIGHBORS/v4                          id=371562b8692bd780 addr=127.0.0.1:8401 err=<nil>
TRACE[06-11|18:10:38.964] << FINDNODE/v4                           id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:38.964] >> NEIGHBORS/v4                          id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:39.130] >> PING/v4                               id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:39.131] << PONG/v4                               id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:39.131] >> ENRREQUEST/v4                         id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:39.131] << ENRRESPONSE/v4                        id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
DEBUG[06-11|18:10:39.131] Revalidated node                         b=6  id=06129b0209a28e54 checks=1
TRACE[06-11|18:10:39.185] << FINDNODE/v4                           id=371562b8692bd780 addr=127.0.0.1:8401 err=<nil>
TRACE[06-11|18:10:39.185] >> NEIGHBORS/v4                          id=371562b8692bd780 addr=127.0.0.1:8401 err=<nil>
TRACE[06-11|18:10:39.465] << FINDNODE/v4                           id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:39.465] >> NEIGHBORS/v4                          id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:39.685] << FINDNODE/v4                           id=371562b8692bd780 addr=127.0.0.1:8401 err=<nil>
TRACE[06-11|18:10:39.685] >> NEIGHBORS/v4                          id=371562b8692bd780 addr=127.0.0.1:8401 err=<nil>
TRACE[06-11|18:10:39.696] >> PING/v4                               id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
DEBUG[06-11|18:10:39.696] Revalidated node                         b=6  id=06129b0209a28e54 checks=2
TRACE[06-11|18:10:39.696] << PONG/v4                               id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:39.966] << FINDNODE/v4                           id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:39.966] >> NEIGHBORS/v4                          id=06129b0209a28e54 addr=127.0.0.1:8400 err=<nil>
TRACE[06-11|18:10:40.186] << FINDNODE/v4                           id=371562b8692bd780 addr=127.0.0.1:8401 err=<nil>
TRACE[06-11|18:10:40.187] >> NEIGHBORS/v4                          id=371562b8692bd780 addr=127.0.0.1:8401 err=<nil>
